FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MPA,PED,SAG,SFE,TAH,TLA,TLI,UIZ,VIF,XAL
25/10/2018,7,-99,12,76,49,77,90,42,54,66,-99,46,12,48,-99,-99,96,68,-99,-99,70,34,63,68,-99,-99,127,159
25/10/2018,8,-99,21,98,56,90,118,41,174,78,-99,57,25,55,-99,-99,120,69,-99,-99,85,39,87,71,-99,-99,121,225
25/10/2018,9,-99,30,69,45,88,80,37,98,34,-99,57,19,62,-99,-99,112,59,-99,-99,94,50,85,84,-99,-99,139,234
25/10/2018,10,-99,33,68,40,78,104,27,67,37,-99,-99,19,56,-99,-99,85,51,-99,-99,128,38,68,89,-99,-99,99,161
25/10/2018,11,-99,32,53,61,78,86,31,22,30,-99,-99,24,63,-99,-99,81,61,-99,-99,66,43,42,52,-99,-99,46,103
25/10/2018,12,-99,36,71,74,51,69,42,4,41,-99,-99,32,47,-99,-99,59,58,-99,-99,43,56,51,59,-99,-99,26,50
25/10/2018,13,-99,42,27,43,68,65,45,-99,37,-99,-99,44,31,-99,-99,32,61,-99,-99,36,55,40,56,-99,-99,16,47
25/10/2018,14,-99,69,36,40,67,70,62,4,34,-99,-99,52,25,-99,-99,39,62,-99,-99,52,74,38,61,-99,-99,21,41
25/10/2018,15,-99,53,36,39,61,101,60,23,41,-99,-99,58,32,-99,-99,50,62,-99,-99,47,62,53,-99,-99,-99,27,43
25/10/2018,16,-99,61,33,48,54,104,48,8,48,-99,-99,59,40,-99,-99,52,61,-99,-99,49,65,63,-99,-99,-99,26,48
25/10/2018,17,-99,55,38,57,56,70,60,24,48,-99,-99,42,36,-99,-99,61,63,-99,-99,38,70,128,-99,-99,-99,30,-99
25/10/2018,18,-99,67,57,60,48,66,54,73,52,-99,-99,20,76,-99,-99,67,45,-99,-99,72,80,64,-99,-99,-99,66,83
25/10/2018,19,-99,65,61,65,45,44,66,100,52,-99,-99,20,85,-99,-99,69,50,-99,-99,90,72,45,-99,-99,-99,63,106
25/10/2018,20,-99,64,38,54,59,15,45,63,91,-99,-99,28,65,-99,-99,59,73,-99,-99,74,61,93,39,-99,-99,36,94
25/10/2018,21,-99,63,40,48,57,42,26,45,52,-99,-99,-99,53,-99,-99,67,54,-99,-99,57,48,78,29,-99,-99,41,64
25/10/2018,22,-99,57,41,45,63,-99,26,32,26,-99,-99,-99,55,-99,-99,55,47,-99,-99,58,43,41,32,-99,-99,57,47
25/10/2018,23,-99,49,36,36,52,12,29,35,19,-99,-99,-99,58,-99,-99,62,32,-99,-99,46,43,35,37,-99,-99,41,65
25/10/2018,24,-99,48,47,48,45,21,37,35,24,-99,-99,22,41,-99,-99,69,28,-99,-99,53,32,23,40,-99,-99,23,60
26/10/2018,1,-99,49,37,28,47,19,34,32,14,-99,-99,24,32,-99,-99,55,27,-99,-99,52,39,13,37,-99,-99,20,50
26/10/2018,2,-99,36,23,23,28,35,25,40,17,-99,-99,13,39,-99,-99,26,27,-99,-99,44,30,23,38,-99,-99,15,61
26/10/2018,3,-99,32,23,33,37,22,16,46,17,-99,-99,15,31,-99,-99,43,21,-99,-99,42,29,21,34,-99,-99,31,54
26/10/2018,4,-99,38,27,16,32,12,18,40,14,-99,-99,15,31,-99,-99,36,25,-99,-99,29,16,27,25,-99,-99,39,49
26/10/2018,5,-99,39,33,40,47,42,19,25,16,-99,-99,11,46,-99,-99,36,30,-99,-99,50,25,23,33,-99,-99,33,55
26/10/2018,6,-99,26,65,31,63,40,25,57,35,-99,-99,12,37,-99,-99,59,36,-99,-99,69,36,11,47,-99,-99,65,83
26/10/2018,7,-99,20,70,35,72,38,26,79,50,-99,-99,12,45,-99,-99,76,52,-99,-99,99,43,66,52,-99,-99,74,108
26/10/2018,8,-99,26,71,49,72,94,13,175,80,-99,-99,19,49,-99,-99,86,41,-99,-99,138,39,-99,96,-99,-99,110,126
26/10/2018,9,-99,30,60,36,85,107,27,76,49,-99,-99,12,47,-99,-99,86,52,-99,-99,151,41,-99,114,-99,-99,105,113
26/10/2018,10,-99,37,74,59,83,26,-99,65,54,-99,-99,13,60,-99,-99,99,57,-99,-99,82,46,-99,82,-99,-99,85,120
26/10/2018,11,-99,41,60,64,91,33,-99,73,42,-99,-99,14,86,-99,-99,81,61,-99,-99,62,44,46,76,-99,-99,50,80
26/10/2018,12,-99,47,59,77,85,20,-99,52,26,-99,-99,19,56,-99,-99,75,88,-99,-99,44,57,35,65,-99,-99,38,81
26/10/2018,13,-99,47,49,69,66,-99,-99,67,53,-99,72,24,42,-99,-99,50,77,-99,-99,57,77,46,71,-99,-99,40,76
26/10/2018,14,-99,54,50,57,69,-99,-99,40,62,-99,66,35,38,-99,-99,45,63,-99,-99,67,43,49,80,-99,-99,42,86
26/10/2018,15,-99,58,45,46,66,-99,48,23,60,-99,58,44,31,-99,-99,54,56,-99,-99,57,68,40,55,-99,-99,24,56
26/10/2018,16,-99,55,65,44,63,-99,54,52,47,-99,58,54,39,-99,-99,59,60,-99,-99,43,79,78,64,-99,-99,24,68
26/10/2018,17,-99,54,39,44,51,-99,55,53,61,-99,54,52,56,-99,-99,65,66,-99,-99,48,76,96,54,-99,-99,74,67
26/10/2018,18,-99,64,58,44,43,-99,58,74,42,-99,55,28,72,-99,-99,55,53,-99,-99,83,59,40,33,-99,-99,88,81
26/10/2018,19,-99,61,54,38,60,-99,48,60,54,-99,58,25,67,-99,-99,59,45,-99,-99,82,52,58,45,-99,-99,-99,129
26/10/2018,20,-99,39,46,47,41,-99,35,34,35,-99,42,24,91,-99,-99,67,34,-99,-99,52,31,108,58,-99,-99,-99,39
26/10/2018,21,-99,28,60,49,37,-99,23,21,52,-99,33,26,52,-99,-99,57,35,-99,-99,37,33,14,42,-99,-99,-99,43
26/10/2018,22,-99,19,29,20,31,-99,24,29,22,-99,31,21,32,-99,-99,-99,30,-99,-99,33,14,6,29,-99,-99,-99,24
26/10/2018,23,-99,14,26,33,20,21,32,27,21,-99,38,14,21,-99,-99,-99,25,-99,-99,21,32,26,-99,-99,-99,28,36
26/10/2018,24,-99,12,12,20,31,34,24,19,15,-99,30,14,30,-99,-99,-99,25,-99,-99,34,19,11,26,-99,-99,20,49
27/10/2018,1,-99,16,15,36,17,17,17,12,20,-99,26,11,25,-99,-99,29,28,-99,-99,39,17,10,30,-99,-99,19,33
27/10/2018,2,-99,18,10,19,55,9,23,10,1,-99,31,9,29,-99,-99,31,32,-99,-99,30,15,22,25,-99,-99,21,46
27/10/2018,3,-99,18,22,32,40,38,16,9,7,-99,33,-99,42,-99,-99,47,34,-99,-99,33,15,15,41,-99,-99,9,33
27/10/2018,4,-99,21,14,32,37,23,23,-99,19,-99,41,8,36,-99,-99,24,38,-99,-99,38,-99,-99,34,-99,-99,15,37
27/10/2018,5,-99,31,27,24,32,41,18,5,14,-99,38,11,39,-99,-99,42,31,-99,-99,40,-99,-99,40,-99,-99,18,57
27/10/2018,6,-99,35,22,22,40,30,35,10,21,-99,40,10,38,-99,-99,42,29,-99,-99,53,30,-99,42,-99,-99,28,73
27/10/2018,7,-99,30,21,38,40,88,32,31,27,-99,37,12,31,-99,-99,51,32,-99,-99,56,29,-99,34,-99,-99,24,67
27/10/2018,8,-99,37,40,42,39,81,41,106,48,-99,45,12,44,-99,-99,53,32,-99,-99,51,38,-99,34,-99,-99,39,92
27/10/2018,9,-99,36,36,28,35,80,36,49,29,-99,44,13,46,-99,-99,63,32,-99,-99,55,43,-99,45,-99,-99,37,89
27/10/2018,10,-99,38,35,52,63,72,27,-99,26,-99,50,21,54,-99,-99,69,47,-99,-99,53,55,-99,59,-99,-99,41,64
27/10/2018,11,-99,50,19,66,63,42,41,26,17,-99,51,26,44,-99,-99,70,49,-99,-99,57,48,-99,54,-99,-99,38,94
27/10/2018,12,-99,61,36,55,74,38,40,38,24,-99,53,29,49,-99,-99,69,48,-99,-99,61,54,-99,73,-99,-99,43,77
27/10/2018,13,-99,67,43,59,57,54,32,25,37,-99,62,37,55,-99,-99,80,54,-99,-99,59,39,-99,83,-99,-99,36,77
27/10/2018,14,-99,62,44,57,55,60,26,18,46,-99,66,34,56,-99,-99,75,56,-99,-99,58,48,-99,58,-99,-99,12,78
27/10/2018,15,-99,64,23,59,45,31,38,12,27,-99,61,36,68,-99,-99,51,51,-99,-99,37,47,-99,53,-99,-99,13,60
27/10/2018,16,-99,51,21,21,33,-99,34,16,21,-99,27,42,38,-99,-99,32,34,-99,-99,22,36,-99,34,-99,-99,18,63
27/10/2018,17,-99,25,21,25,27,5,23,1,19,-99,13,33,11,-99,-99,21,28,-99,-99,19,31,-99,25,-99,-99,32,61
27/10/2018,18,-99,20,22,31,19,21,9,3,17,-99,26,15,15,-99,-99,32,20,-99,-99,18,20,-99,17,-99,-99,20,40
27/10/2018,19,-99,20,20,11,23,27,10,6,9,-99,19,13,23,-99,-99,43,21,-99,-99,16,16,16,15,-99,-99,17,20
27/10/2018,20,-99,19,17,31,22,19,15,6,18,-99,18,14,18,-99,-99,32,16,-99,-99,16,11,10,16,-99,-99,20,17
27/10/2018,21,-99,16,17,19,27,17,12,8,5,-99,23,8,19,-99,-99,26,19,-99,-99,10,15,10,-99,-99,-99,14,14
27/10/2018,22,-99,19,25,-99,15,14,13,6,8,-99,19,-99,4,-99,-99,17,14,-99,-99,-99,14,9,-99,-99,-99,16,11
27/10/2018,23,-99,14,8,24,22,2,9,4,3,-99,16,-99,13,-99,-99,22,12,-99,-99,12,10,2,-99,-99,-99,19,21
27/10/2018,24,-99,13,9,6,11,5,5,13,4,-99,19,-99,11,-99,-99,24,13,-99,-99,17,10,16,-99,-99,-99,10,5
28/10/2018,1,-99,17,5,16,-99,7,17,25,4,-99,16,-99,23,-99,-99,16,11,-99,-99,10,6,17,-99,-99,-99,15,13
28/10/2018,2,-99,16,6,13,10,13,5,22,3,-99,16,-99,15,-99,-99,11,13,-99,-99,7,10,7,-99,-99,-99,15,10
28/10/2018,3,-99,10,2,-99,16,6,12,14,-99,-99,20,-99,17,-99,-99,16,7,-99,-99,8,8,11,-99,-99,-99,16,6
28/10/2018,4,-99,8,8,19,14,7,11,3,2,-99,20,-99,13,-99,-99,16,6,-99,-99,8,-99,9,-99,-99,-99,20,7
28/10/2018,5,-99,7,4,9,15,15,6,7,1,-99,15,-99,13,-99,-99,15,7,-99,-99,10,-99,12,-99,-99,-99,14,15
28/10/2018,6,-99,8,8,17,17,11,1,1,2,-99,14,-99,17,-99,-99,30,8,-99,-99,12,-99,15,-99,-99,-99,12,27
28/10/2018,7,-99,6,9,8,18,38,8,16,8,-99,7,-99,16,-99,-99,23,6,-99,-99,23,4,15,8,-99,-99,23,27
28/10/2018,8,-99,7,17,8,24,34,9,66,19,-99,7,-99,13,-99,-99,25,11,-99,-99,33,7,26,16,-99,-99,44,42
28/10/2018,9,-99,9,26,17,20,23,10,45,15,-99,21,-99,22,-99,-99,29,14,-99,-99,34,11,19,26,-99,-99,33,49
28/10/2018,10,-99,10,30,22,26,23,12,28,13,-99,29,-99,19,-99,-99,28,25,-99,-99,29,15,30,24,-99,-99,17,38
28/10/2018,11,-99,18,24,14,18,23,12,7,23,-99,21,-99,23,-99,-99,41,21,-99,-99,26,18,28,26,-99,-99,24,29
28/10/2018,12,-99,24,30,28,12,20,21,5,21,-99,18,-99,33,-99,-99,26,23,-99,-99,31,26,26,29,-99,-99,4,37
28/10/2018,13,-99,25,16,21,26,27,24,3,20,-99,20,-99,23,-99,-99,36,20,-99,-99,16,24,30,31,-99,-99,3,15
28/10/2018,14,-99,34,6,24,24,25,20,19,13,-99,37,-99,22,-99,-99,35,29,-99,-99,16,22,32,14,-99,-99,11,-99
28/10/2018,15,-99,18,23,28,17,36,21,22,13,-99,24,-99,28,-99,-99,28,20,-99,-99,17,23,27,15,-99,-99,10,-99
28/10/2018,16,-99,25,28,20,19,13,14,11,24,-99,-99,-99,41,-99,-99,24,18,-99,-99,9,22,27,21,-99,-99,22,-99
28/10/2018,17,-99,19,48,-99,11,10,23,7,15,-99,14,-99,24,-99,-99,-99,18,-99,-99,14,16,27,16,-99,-99,23,-99
28/10/2018,18,-99,12,14,-99,19,25,16,12,35,-99,14,-99,16,-99,-99,-99,16,-99,-99,22,15,19,10,-99,-99,25,-99
28/10/2018,19,-99,11,7,-99,-99,13,16,15,9,-99,15,-99,21,-99,-99,-99,13,-99,-99,22,20,23,15,-99,-99,25,-99
28/10/2018,20,-99,14,16,-99,19,37,15,24,11,-99,10,-99,20,-99,-99,-99,12,-99,-99,21,12,18,19,-99,-99,17,-99
28/10/2018,21,-99,12,19,-99,10,26,10,20,11,-99,12,-99,19,-99,-99,-99,11,-99,-99,17,8,16,21,-99,-99,22,-99
28/10/2018,22,-99,11,8,-99,15,11,6,11,8,-99,10,-99,12,-99,-99,17,7,-99,-99,13,7,13,16,-99,-99,22,-99
28/10/2018,23,-99,8,6,-99,15,11,7,5,-99,-99,10,-99,12,-99,-99,15,8,-99,-99,13,8,9,15,-99,-99,22,-99
28/10/2018,24,-99,7,4,-99,17,7,10,5,-99,-99,15,-99,14,-99,-99,19,5,-99,-99,13,5,19,16,-99,-99,21,8
29/10/2018,1,-99,7,9,-99,14,5,5,-99,-99,-99,12,-99,16,-99,-99,16,10,-99,-99,-99,4,4,-99,-99,-99,5,8
29/10/2018,2,-99,5,-99,-99,10,9,13,3,-99,-99,13,-99,15,-99,-99,14,6,-99,-99,-99,4,2,5,-99,-99,4,12
29/10/2018,3,-99,7,2,-99,7,3,3,9,-99,-99,10,-99,11,-99,-99,6,7,-99,-99,-99,7,9,13,-99,-99,6,5
29/10/2018,4,-99,12,3,-99,-99,11,5,10,1,-99,7,-99,11,-99,-99,11,6,-99,-99,-99,5,12,9,-99,-99,5,6
29/10/2018,5,-99,8,6,16,9,8,14,19,3,-99,9,-99,10,-99,-99,7,9,-99,-99,8,10,11,8,-99,-99,12,18
29/10/2018,6,-99,11,11,5,13,22,14,18,4,-99,17,-99,8,-99,-99,16,14,-99,-99,15,8,9,18,-99,-99,18,27
29/10/2018,7,-99,13,20,21,25,53,13,33,11,-99,16,-99,16,-99,-99,27,17,-99,-99,21,15,20,25,-99,-99,22,23
29/10/2018,8,-99,15,20,14,29,54,13,41,15,-99,15,-99,20,-99,-99,31,20,-99,-99,32,18,33,28,-99,-99,39,26
29/10/2018,9,-99,16,16,23,41,33,14,19,13,-99,20,-99,20,-99,-99,17,18,-99,-99,29,11,33,32,-99,-99,20,49
29/10/2018,10,-99,14,29,20,25,30,4,23,21,-99,14,-99,14,-99,-99,23,21,-99,-99,29,13,43,24,-99,-99,20,45
29/10/2018,11,-99,24,26,17,40,44,13,7,27,-99,22,-99,21,-99,-99,17,32,-99,-99,43,18,34,30,-99,-99,22,19
29/10/2018,12,-99,25,16,40,41,23,7,2,6,-99,34,-99,14,-99,-99,30,39,-99,-99,25,19,15,23,-99,-99,16,30
29/10/2018,13,-99,31,21,42,25,27,21,-99,11,-99,28,-99,22,-99,-99,36,35,-99,-99,22,26,30,26,-99,-99,19,29
29/10/2018,14,-99,28,36,33,35,47,38,17,16,-99,30,-99,31,-99,-99,24,35,-99,-99,28,27,23,34,-99,-99,23,54
29/10/2018,15,-99,42,42,31,35,65,23,24,28,-99,27,-99,36,-99,-99,28,31,-99,-99,32,34,29,40,-99,-99,24,52
29/10/2018,16,-99,29,36,35,39,93,31,29,38,-99,36,-99,36,-99,-99,47,39,-99,-99,33,46,33,50,-99,-99,26,45
29/10/2018,17,-99,35,38,39,50,13,33,34,42,-99,46,-99,38,-99,-99,53,43,-99,-99,34,42,39,49,-99,-99,41,53
29/10/2018,18,-99,32,58,36,49,57,38,34,49,-99,45,-99,56,-99,-99,53,40,-99,-99,40,43,94,39,-99,-99,45,56
29/10/2018,19,-99,41,38,44,30,47,35,33,45,-99,35,-99,102,-99,-99,37,39,-99,-99,35,44,42,33,-99,-99,35,59
29/10/2018,20,-99,23,40,13,14,40,23,21,31,-99,9,-99,29,-99,-99,13,18,-99,-99,23,32,58,20,-99,-99,26,24
29/10/2018,21,-99,17,22,15,18,43,18,19,21,-99,18,-99,12,-99,-99,16,14,-99,-99,21,15,16,18,-99,-99,46,5
29/10/2018,22,-99,17,14,22,17,11,3,6,11,-99,11,-99,14,-99,-99,21,13,-99,-99,18,15,17,30,-99,-99,10,25
29/10/2018,23,-99,16,1,6,19,9,-99,6,-99,-99,18,-99,10,-99,-99,25,15,-99,-99,15,9,23,8,-99,-99,5,34
29/10/2018,24,-99,16,5,19,19,9,15,7,-99,-99,18,-99,12,-99,-99,17,9,-99,-99,11,8,26,23,-99,-99,7,25
30/10/2018,1,11,16,3,5,23,9,11,-99,-99,-99,19,-99,15,-99,-99,19,6,-99,-99,13,10,7,15,-99,-99,-99,19
30/10/2018,2,19,15,11,10,11,-99,6,-99,-99,-99,16,-99,15,-99,-99,11,13,-99,-99,18,7,-99,14,-99,-99,5,20
30/10/2018,3,23,8,1,13,12,-99,-99,-99,-99,-99,11,-99,14,-99,-99,17,11,-99,-99,18,9,-99,15,-99,-99,4,30
30/10/2018,4,18,9,3,3,20,-99,13,-99,-99,-99,10,-99,15,-99,-99,22,22,-99,-99,21,8,-99,11,-99,-99,12,37
30/10/2018,5,7,8,1,16,15,-99,16,2,-99,-99,14,-99,16,-99,-99,12,24,-99,-99,20,8,-99,18,-99,-99,13,39
30/10/2018,6,21,5,15,19,19,-99,12,30,7,-99,28,-99,22,-99,-99,39,21,-99,-99,23,9,-99,16,-99,-99,19,52
30/10/2018,7,33,10,44,15,30,11,15,27,33,-99,22,-99,27,-99,-99,49,15,-99,-99,32,22,-99,31,-99,-99,30,47
30/10/2018,8,45,13,67,24,37,69,31,55,66,-99,32,-99,28,-99,-99,51,23,-99,-99,37,24,-99,35,-99,-99,58,53
30/10/2018,9,27,10,30,25,47,16,26,50,42,-99,32,-99,20,-99,-99,40,22,-99,-99,40,30,-99,44,-99,-99,56,71
30/10/2018,10,31,18,42,41,29,11,38,13,10,-99,50,-99,15,-99,-99,43,30,-99,-99,53,27,-99,43,-99,-99,42,75
30/10/2018,11,32,22,45,28,40,39,31,44,30,-99,46,-99,23,-99,-99,65,33,-99,-99,58,26,-99,77,-99,-99,52,80
30/10/2018,12,28,29,42,30,44,34,32,31,8,-99,47,-99,-99,-99,-99,70,-99,-99,-99,37,41,-99,71,-99,-99,35,77
30/10/2018,13,19,23,53,39,50,-99,35,19,14,-99,44,-99,42,-99,-99,71,-99,-99,-99,28,38,-99,56,-99,-99,31,83
30/10/2018,14,32,36,-99,41,44,21,33,15,14,-99,45,-99,55,-99,-99,57,-99,-99,-99,43,46,-99,65,-99,-99,27,81
30/10/2018,15,61,36,33,41,57,45,24,13,24,-99,48,-99,46,-99,-99,36,34,-99,-99,53,46,-99,60,-99,-99,6,79
30/10/2018,16,39,21,39,50,58,34,31,21,31,-99,44,-99,47,-99,-99,57,45,-99,-99,55,48,-99,46,-99,-99,20,85
30/10/2018,17,35,9,31,26,60,48,29,58,32,-99,40,-99,37,-99,-99,55,46,-99,-99,78,37,-99,64,-99,-99,52,61
30/10/2018,18,56,11,42,41,65,42,29,59,27,-99,41,-99,13,-99,-99,53,56,-99,-99,43,31,-99,65,-99,-99,63,50
30/10/2018,19,47,12,55,28,52,26,26,40,61,-99,59,-99,47,-99,-99,60,58,-99,-99,51,40,-99,56,-99,-99,87,68
30/10/2018,20,44,25,41,-99,57,30,8,26,45,-99,69,-99,65,-99,-99,51,33,-99,-99,53,30,-99,32,-99,-99,58,77
30/10/2018,21,30,36,19,33,28,26,12,23,6,-99,30,-99,45,-99,-99,34,21,-99,-99,25,23,-99,22,-99,-99,11,9
30/10/2018,22,13,28,15,34,20,21,20,21,6,-99,20,-99,31,-99,-99,36,17,-99,-99,19,24,-99,-99,-99,-99,13,34
30/10/2018,23,9,22,16,7,28,12,16,21,14,-99,23,-99,18,-99,-99,25,11,-99,-99,26,20,-99,21,-99,-99,39,43
30/10/2018,24,8,13,19,25,24,30,1,15,14,-99,23,-99,22,-99,-99,21,14,-99,-99,27,20,-99,30,-99,-99,5,28
31/10/2018,1,6,9,12,10,24,9,-99,8,6,-99,21,-99,21,-99,-99,-99,16,-99,-99,12,21,-99,22,-99,-99,2,16
31/10/2018,2,14,12,10,33,33,3,19,8,1,-99,24,-99,30,-99,-99,-99,18,-99,-99,3,16,-99,19,-99,-99,3,36
31/10/2018,3,17,19,7,17,37,1,25,2,-99,-99,26,-99,26,-99,-99,-99,21,-99,-99,12,21,-99,28,-99,-99,7,40
31/10/2018,4,19,17,14,34,36,19,21,4,6,-99,29,-99,26,-99,-99,-99,24,-99,-99,27,19,-99,31,-99,-99,6,23
31/10/2018,5,18,12,10,20,34,11,16,10,2,-99,37,-99,35,-99,-99,-99,23,-99,-99,28,14,-99,22,-99,-99,2,28
31/10/2018,6,20,17,22,29,30,9,16,15,13,-99,41,-99,36,-99,-99,-99,28,-99,-99,25,13,-99,21,-99,-99,14,44
31/10/2018,7,24,12,40,28,39,31,17,38,15,-99,34,-99,33,-99,-99,-99,34,-99,-99,32,16,-99,28,-99,-99,24,46
31/10/2018,8,16,20,58,33,38,60,29,53,76,-99,33,-99,39,-99,-99,-99,47,-99,-99,27,30,-99,43,-99,-99,33,46
31/10/2018,9,21,26,49,36,62,59,27,61,36,-99,40,-99,41,-99,-99,-99,43,-99,-99,41,49,-99,63,-99,-99,25,65
31/10/2018,10,16,30,39,32,61,51,38,36,30,-99,44,-99,48,-99,-99,-99,49,-99,-99,56,45,-99,90,-99,-99,43,95
31/10/2018,11,31,43,31,55,72,37,39,57,39,-99,63,-99,60,-99,-99,-99,52,-99,-99,73,56,-99,96,-99,-99,45,96
31/10/2018,12,25,32,32,77,51,29,48,38,37,-99,46,-99,45,-99,-99,-99,68,-99,-99,57,52,-99,61,-99,-99,29,76
31/10/2018,13,18,37,50,48,50,9,52,4,28,-99,30,-99,17,-99,-99,-99,56,-99,-99,33,51,-99,35,-99,-99,28,61
31/10/2018,14,19,38,55,40,54,45,44,-99,27,-99,29,-99,7,-99,-99,-99,45,-99,-99,41,62,-99,55,-99,-99,21,52
31/10/2018,15,32,-99,74,42,44,19,86,23,73,-99,35,-99,33,-99,-99,-99,52,-99,-99,27,48,-99,69,-99,-99,27,55
31/10/2018,16,41,30,87,43,36,54,10,44,4,-99,36,-99,38,-99,-99,-99,42,-99,-99,49,16,-99,54,-99,-99,72,71
31/10/2018,17,72,28,32,59,38,45,-99,44,32,-99,40,-99,32,-99,-99,-99,30,-99,-99,59,27,-99,55,-99,-99,37,61
31/10/2018,18,45,24,49,15,42,43,10,77,54,-99,52,-99,26,-99,-99,-99,45,-99,-99,59,31,-99,40,-99,-99,40,88
31/10/2018,19,43,20,-99,19,56,38,14,3,66,-99,39,-99,34,-99,-99,-99,53,-99,-99,74,33,-99,45,-99,-99,5,92
31/10/2018,20,61,11,10,47,62,47,15,24,22,-99,45,-99,40,-99,-99,-99,51,-99,-99,52,23,-99,21,-99,-99,10,123
31/10/2018,21,37,26,34,45,32,23,16,26,24,-99,42,-99,45,-99,-99,-99,36,-99,-99,41,23,-99,42,-99,-99,22,93
31/10/2018,22,32,34,20,23,47,35,12,35,32,-99,33,-99,44,-99,-99,-99,50,-99,-99,44,13,-99,52,-99,-99,31,89
31/10/2018,23,27,27,34,58,42,18,1,35,42,-99,49,-99,54,-99,-99,-99,38,-99,-99,55,9,44,33,-99,-99,16,68
31/10/2018,24,12,22,39,35,74,6,12,10,36,-99,49,-99,58,-99,-99,-99,30,-99,-99,64,14,48,70,-99,-99,17,96
01/11/2018,1,12,23,13,54,108,30,7,24,27,-99,50,-99,67,-99,-99,-99,40,-99,-99,50,8,36,75,-99,-99,31,112
01/11/2018,2,14,27,13,27,74,15,9,58,18,-99,46,-99,55,-99,-99,-99,22,-99,-99,23,-99,33,54,-99,-99,39,81
01/11/2018,3,15,28,9,27,56,29,-99,46,4,-99,40,-99,34,-99,-99,-99,23,-99,-99,54,-99,18,37,-99,-99,43,97
01/11/2018,4,14,27,16,22,49,17,-99,39,7,-99,32,-99,40,-99,-99,-99,17,-99,-99,51,-99,24,22,-99,-99,56,92
01/11/2018,5,16,23,20,15,61,28,21,17,11,-99,27,-99,36,-99,-99,-99,19,-99,-99,53,-99,22,15,-99,-99,54,85
01/11/2018,6,23,19,20,18,62,43,23,42,18,-99,30,-99,33,-99,-99,-99,33,-99,-99,58,15,39,36,-99,-99,57,140
01/11/2018,7,23,24,33,23,45,83,17,76,39,-99,24,-99,29,-99,-99,-99,34,-99,-99,55,23,35,32,-99,-99,46,170
01/11/2018,8,31,24,57,29,53,87,30,89,70,-99,33,-99,31,-99,-99,-99,34,-99,-99,67,22,63,56,-99,-99,94,137
01/11/2018,9,41,24,66,34,71,90,27,77,58,-99,31,-99,35,-99,-99,-99,46,-99,-99,90,26,57,62,-99,-99,97,121
01/11/2018,10,58,36,40,56,78,86,30,62,42,-99,47,-99,43,-99,-99,-99,43,-99,-99,95,35,52,63,-99,-99,122,82
01/11/2018,11,54,26,43,41,45,26,30,75,47,-99,48,-99,40,-99,-99,-99,37,-99,-99,81,27,34,48,-99,-99,94,80
01/11/2018,12,38,25,93,36,61,6,25,44,37,-99,55,-99,44,-99,-99,-99,31,-99,-99,109,25,-99,60,-99,-99,42,121
01/11/2018,13,7,29,75,31,61,34,24,34,66,-99,57,-99,44,-99,-99,-99,36,-99,-99,84,38,28,70,-99,-99,10,122
01/11/2018,14,5,34,28,38,61,57,48,22,44,-99,41,-99,36,-99,-99,-99,44,-99,-99,61,37,46,52,-99,-99,18,118
01/11/2018,15,18,38,56,45,72,-99,34,22,76,-99,53,-99,45,-99,-99,-99,48,-99,-99,57,34,6,59,-99,-99,41,87
01/11/2018,16,45,16,47,20,54,-99,17,43,36,-99,25,-99,71,-99,-99,-99,32,-99,-99,50,20,13,45,-99,-99,64,70
01/11/2018,17,61,19,57,35,54,60,10,25,42,-99,33,-99,19,-99,-99,-99,39,-99,-99,40,19,34,33,-99,-99,45,22
01/11/2018,18,30,16,59,47,39,52,26,47,24,-99,41,-99,28,-99,-99,-99,36,-99,-99,33,28,34,34,-99,-99,20,43
01/11/2018,19,20,26,23,24,24,38,25,40,22,-99,34,-99,38,-99,-99,-99,36,-99,-99,28,29,16,36,-99,-99,9,13
01/11/2018,20,22,31,31,33,24,41,20,23,39,-99,37,-99,51,-99,-99,-99,36,-99,-99,15,27,34,36,-99,-99,11,30
01/11/2018,21,18,33,22,39,31,52,8,24,27,-99,27,-99,22,-99,-99,-99,38,-99,-99,28,26,23,38,-99,-99,12,18
01/11/2018,22,16,36,24,9,21,47,26,10,13,-99,20,-99,15,-99,-99,-99,23,-99,-99,24,29,18,28,-99,-99,19,17
01/11/2018,23,21,36,12,28,27,42,32,12,5,-99,18,-99,10,-99,-99,-99,20,-99,-99,45,23,20,22,-99,-99,12,25
01/11/2018,24,18,38,13,16,11,33,7,15,10,-99,17,-99,11,-99,-99,-99,30,-99,-99,36,22,10,23,-99,-99,12,40
02/11/2018,1,28,31,11,36,19,35,-99,17,27,-99,31,-99,21,-99,-99,-99,37,-99,-99,30,13,50,27,-99,-99,15,45
02/11/2018,2,27,17,29,54,30,19,-99,18,20,-99,34,-99,45,-99,-99,-99,44,-99,-99,30,7,72,34,-99,-99,26,34
02/11/2018,3,27,17,-99,17,45,9,-99,18,3,-99,35,-99,38,-99,-99,-99,38,-99,-99,34,6,40,25,-99,-99,19,32
02/11/2018,4,28,16,-99,39,35,23,-99,12,-99,-99,29,-99,27,-99,-99,-99,15,-99,-99,44,-99,20,36,-99,-99,14,33
