FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,CUA,CUT,FAC,GAM,HGM,INN,MER,MGH,MON,MPA,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL
24/06/2018,2,4,-99,9,12,13,-99,-99,-99,-99,-99,13,-99,7,14,-99,-99,6,-99,8,4,-99,-99,-99,10,13
24/06/2018,3,2,-99,6,8,17,-99,-99,-99,-99,-99,7,-99,6,7,-99,-99,1,-99,7,4,-99,-99,-99,4,5
24/06/2018,4,7,-99,6,12,1,-99,-99,-99,-99,-99,5,-99,3,7,-99,-99,2,-99,3,7,-99,-99,-99,4,1
24/06/2018,5,7,-99,7,8,7,-99,-99,-99,-99,2,9,-99,4,11,-99,-99,6,-99,7,-99,-99,-99,-99,18,9
24/06/2018,6,9,-99,9,8,2,-99,-99,-99,-99,3,6,-99,4,11,-99,-99,1,-99,-99,8,-99,-99,-99,1,7
24/06/2018,7,5,-99,4,14,8,-99,-99,-99,-99,3,9,-99,4,10,-99,-99,5,-99,19,10,-99,-99,-99,-99,3
24/06/2018,8,8,-99,10,18,1,-99,-99,-99,-99,7,14,-99,12,7,-99,-99,3,-99,9,9,-99,-99,-99,-99,11
24/06/2018,9,6,-99,9,21,8,-99,-99,-99,-99,10,11,-99,23,-99,-99,-99,13,-99,9,23,-99,-99,-99,-99,10
24/06/2018,10,10,-99,12,20,1,-99,-99,-99,-99,11,27,-99,25,22,-99,-99,25,-99,12,-99,-99,-99,-99,-99,17
24/06/2018,11,6,-99,10,15,6,-99,-99,-99,-99,15,33,-99,18,13,-99,-99,28,-99,16,11,-99,-99,-99,-99,17
24/06/2018,12,11,-99,13,11,10,-99,-99,-99,-99,20,20,-99,10,28,-99,-99,29,-99,19,13,-99,-99,-99,19,29
24/06/2018,13,11,-99,13,18,9,-99,-99,-99,-99,24,32,-99,23,10,-99,-99,18,-99,17,27,-99,-99,-99,19,24
24/06/2018,14,6,-99,14,21,12,-99,-99,-99,-99,19,-99,-99,15,21,-99,-99,9,-99,22,8,-99,-99,-99,12,22
24/06/2018,15,7,-99,22,26,8,-99,-99,-99,-99,25,-99,-99,22,19,-99,-99,27,-99,24,13,-99,-99,-99,17,21
24/06/2018,16,14,-99,10,16,7,-99,-99,-99,-99,12,20,-99,10,9,-99,-99,17,-99,8,14,-99,-99,-99,16,15
24/06/2018,17,15,-99,5,11,12,-99,-99,-99,-99,11,15,-99,13,10,-99,-99,21,-99,18,-99,-99,-99,-99,11,11
24/06/2018,18,12,-99,8,8,9,-99,-99,-99,-99,13,6,-99,12,12,-99,-99,18,-99,17,10,-99,-99,-99,9,19
24/06/2018,19,12,-99,10,16,7,-99,-99,-99,-99,12,11,-99,14,10,-99,-99,20,-99,12,25,-99,-99,-99,8,14
24/06/2018,20,13,-99,13,18,12,-99,-99,-99,-99,11,13,-99,16,7,-99,-99,27,-99,8,11,-99,-99,-99,12,12
24/06/2018,21,17,-99,13,14,17,-99,-99,-99,-99,14,14,-99,12,12,-99,-99,33,-99,14,18,-99,-99,-99,18,16
24/06/2018,22,15,-99,17,19,12,-99,-99,-99,-99,15,12,-99,17,20,-99,-99,20,-99,13,18,-99,-99,-99,16,16
24/06/2018,23,21,-99,16,19,19,-99,-99,-99,-99,23,18,-99,14,14,-99,-99,17,-99,13,16,-99,-99,-99,17,22
24/06/2018,24,21,-99,21,20,21,-99,-99,-99,-99,25,20,-99,22,14,-99,-99,12,-99,11,10,-99,-99,-99,18,22
25/06/2018,1,22,-99,19,22,6,-99,-99,-99,-99,21,21,-99,18,16,-99,-99,14,-99,18,7,-99,-99,-99,14,19
25/06/2018,2,25,-99,18,16,16,-99,-99,-99,-99,14,18,-99,25,10,-99,-99,8,-99,8,18,-99,-99,-99,12,17
25/06/2018,3,23,-99,12,16,11,-99,-99,-99,-99,9,17,-99,18,14,-99,-99,9,-99,10,15,-99,-99,-99,13,13
25/06/2018,4,23,-99,14,18,11,-99,-99,-99,-99,9,18,-99,14,13,-99,-99,6,-99,10,17,-99,-99,-99,12,11
25/06/2018,5,23,-99,12,27,10,-99,-99,-99,-99,8,14,-99,13,13,-99,-99,7,-99,8,17,-99,-99,-99,18,13
25/06/2018,6,27,-99,12,28,10,-99,-99,-99,-99,11,13,-99,11,18,-99,-99,7,-99,11,19,-99,-99,-99,10,21
25/06/2018,7,27,-99,14,28,11,-99,-99,-99,-99,12,20,-99,17,18,-99,-99,9,-99,12,19,-99,-99,-99,10,26
25/06/2018,8,24,-99,18,30,11,-99,-99,-99,-99,13,21,-99,19,21,-99,-99,14,-99,9,25,-99,-99,-99,18,19
25/06/2018,9,21,-99,24,24,8,-99,-99,-99,-99,17,28,-99,22,23,-99,-99,3,-99,17,37,-99,-99,-99,12,19
25/06/2018,10,24,-99,32,28,13,-99,-99,-99,-99,21,30,-99,21,45,-99,-99,11,-99,-99,35,-99,-99,-99,23,21
25/06/2018,11,21,-99,33,19,17,-99,-99,-99,-99,21,19,-99,28,26,-99,-99,12,-99,9,30,-99,-99,-99,20,22
25/06/2018,12,28,-99,24,33,19,-99,-99,-99,-99,22,6,-99,18,38,-99,-99,16,-99,14,27,-99,-99,-99,25,23
25/06/2018,13,25,-99,20,28,17,-99,-99,-99,-99,21,8,-99,20,19,-99,-99,14,-99,9,36,-99,-99,-99,19,16
25/06/2018,14,28,-99,21,29,17,-99,-99,-99,-99,19,13,-99,18,42,-99,-99,19,-99,23,42,-99,-99,-99,24,18
25/06/2018,15,21,-99,32,22,27,-99,-99,-99,-99,20,24,-99,25,40,-99,-99,18,-99,13,39,-99,-99,-99,-99,19
25/06/2018,16,26,-99,33,30,21,-99,-99,-99,-99,27,18,-99,31,34,-99,-99,9,-99,7,35,-99,-99,-99,-99,29
25/06/2018,17,28,-99,38,29,10,-99,-99,-99,-99,31,25,-99,36,36,-99,-99,17,-99,23,45,-99,-99,-99,-99,31
25/06/2018,18,28,-99,33,27,16,-99,-99,-99,-99,29,39,-99,32,22,-99,-99,16,-99,19,9,-99,-99,-99,-99,28
25/06/2018,19,17,-99,19,27,23,-99,-99,-99,-99,6,15,-99,16,15,-99,-99,6,-99,11,9,-99,-99,-99,4,9
25/06/2018,20,11,-99,19,19,20,-99,-99,-99,-99,9,18,-99,11,17,-99,-99,11,-99,15,17,-99,-99,-99,9,14
25/06/2018,21,22,-99,16,10,29,-99,-99,-99,-99,11,13,-99,14,13,-99,-99,17,-99,16,20,-99,-99,-99,8,8
25/06/2018,22,20,-99,22,22,16,-99,-99,-99,-99,12,27,-99,23,19,-99,-99,14,-99,13,12,-99,-99,-99,19,11
25/06/2018,23,18,-99,16,16,17,-99,-99,-99,-99,16,19,-99,13,16,-99,-99,25,-99,16,13,-99,-99,-99,24,7
25/06/2018,24,20,-99,14,19,9,-99,-99,-99,-99,17,17,-99,18,15,-99,-99,17,-99,14,11,-99,-99,-99,14,11
26/06/2018,1,12,-99,17,14,11,-99,-99,-99,-99,16,13,-99,22,15,-99,-99,25,-99,22,10,-99,-99,1,13,18
26/06/2018,2,10,-99,19,18,11,-99,-99,-99,-99,22,16,-99,16,13,-99,-99,24,-99,16,4,-99,-99,13,19,16
26/06/2018,3,16,-99,17,18,12,-99,-99,-99,-99,29,21,-99,18,16,-99,-99,17,-99,22,5,-99,-99,8,17,24
26/06/2018,4,19,-99,14,26,17,-99,-99,-99,-99,26,19,-99,20,20,-99,-99,20,-99,17,7,-99,-99,11,23,20
26/06/2018,5,15,-99,21,29,6,-99,-99,-99,-99,21,18,-99,28,22,-99,-99,12,-99,20,3,-99,-99,23,18,21
26/06/2018,6,15,-99,21,27,11,-99,-99,-99,-99,21,26,-99,31,22,-99,-99,8,-99,22,15,-99,-99,12,11,26
26/06/2018,7,17,-99,25,27,14,-99,-99,-99,-99,24,30,-99,18,23,-99,-99,3,-99,30,13,-99,-99,9,12,29
26/06/2018,8,18,-99,21,28,17,-99,-99,-99,-99,31,25,-99,16,23,-99,-99,15,-99,31,14,-99,-99,12,10,40
26/06/2018,9,24,-99,19,32,20,-99,-99,-99,-99,25,23,-99,15,21,-99,-99,8,-99,30,23,-99,-99,10,18,36
26/06/2018,10,28,-99,29,37,14,-99,-99,-99,-99,21,24,-99,27,30,-99,-99,21,-99,28,24,-99,-99,10,50,27
26/06/2018,11,26,-99,38,42,25,-99,-99,-99,-99,33,40,-99,33,39,-99,-99,-99,-99,37,12,-99,-99,34,56,20
26/06/2018,12,23,-99,35,40,16,-99,-99,-99,-99,39,42,-99,36,36,-99,-99,-99,-99,12,-99,-99,-99,21,33,28
26/06/2018,13,23,-99,37,31,18,-99,-99,-99,-99,40,47,-99,36,17,-99,-99,-99,-99,18,25,-99,-99,21,65,27
26/06/2018,14,34,-99,35,36,20,-99,-99,-99,-99,41,23,-99,33,37,-99,-99,37,-99,16,21,-99,-99,10,38,33
26/06/2018,15,33,-99,40,39,16,-99,-99,-99,-99,35,35,-99,32,45,-99,-99,23,-99,23,26,-99,-99,17,36,30
26/06/2018,16,21,-99,38,34,22,-99,-99,-99,-99,27,43,-99,22,41,-99,-99,21,-99,19,39,-99,-99,8,21,20
26/06/2018,17,14,-99,31,20,20,-99,-99,-99,-99,15,35,-99,16,35,-99,-99,26,-99,16,37,-99,-99,26,-99,-99
26/06/2018,18,19,-99,21,33,23,-99,-99,-99,-99,22,23,-99,20,32,-99,-99,10,-99,11,34,-99,-99,39,15,-99
26/06/2018,19,15,-99,31,25,36,-99,-99,-99,-99,19,25,-99,32,32,-99,-99,19,-99,14,25,-99,-99,25,33,20
26/06/2018,20,11,-99,25,14,10,-99,-99,-99,-99,23,28,-99,22,18,-99,-99,31,-99,14,14,-99,-99,27,28,25
26/06/2018,21,21,-99,22,16,14,-99,-99,-99,-99,20,19,-99,9,23,-99,-99,11,-99,22,14,-99,-99,22,11,34
26/06/2018,22,19,-99,19,16,16,-99,-99,-99,-99,19,18,-99,15,21,-99,-99,9,-99,16,18,-99,-99,23,14,48
26/06/2018,23,27,-99,23,19,20,-99,-99,-99,-99,17,14,-99,17,18,-99,-99,13,-99,14,12,-99,-99,32,19,31
26/06/2018,24,19,-99,25,15,25,-99,-99,-99,-99,19,18,-99,20,24,-99,-99,15,-99,20,10,-99,-99,26,18,28
27/06/2018,1,23,-99,24,17,19,-99,-99,-99,-99,20,16,-99,18,18,-99,-99,14,-99,21,12,-99,-99,32,20,24
27/06/2018,2,3,-99,30,14,34,-99,-99,-99,-99,17,11,-99,12,13,-99,-99,21,-99,32,8,-99,-99,32,28,27
27/06/2018,3,3,-99,17,14,31,-99,-99,-99,-99,18,14,-99,18,14,-99,-99,30,-99,35,9,-99,-99,36,36,36
27/06/2018,4,4,-99,19,11,16,-99,-99,-99,-99,16,14,-99,14,17,-99,-99,29,-99,43,11,-99,-99,34,31,35
27/06/2018,5,3,-99,29,15,15,-99,-99,-99,-99,26,16,-99,17,23,-99,-99,15,-99,38,10,-99,-99,28,32,26
27/06/2018,6,3,-99,29,16,-99,-99,-99,-99,-99,29,19,-99,17,25,-99,-99,16,-99,29,16,-99,-99,16,52,34
27/06/2018,7,8,-99,22,15,-99,-99,-99,-99,-99,32,13,-99,17,27,-99,-99,12,-99,19,5,-99,-99,16,43,32
27/06/2018,8,9,-99,25,24,10,-99,-99,-99,-99,30,29,-99,20,22,-99,-99,18,-99,24,19,-99,-99,-99,29,28
27/06/2018,9,10,-99,21,27,10,-99,-99,-99,-99,32,26,-99,26,22,-99,-99,12,-99,31,19,-99,-99,-99,22,27
27/06/2018,10,16,-99,20,32,10,-99,-99,-99,-99,36,21,-99,29,33,-99,-99,24,-99,36,1,-99,-99,-99,40,33
27/06/2018,11,15,-99,19,24,11,-99,-99,-99,-99,42,5,-99,36,15,-99,-99,37,-99,26,24,-99,-99,-99,7,44
27/06/2018,12,13,-99,20,32,10,-99,-99,-99,-99,38,28,-99,38,23,-99,-99,28,-99,23,19,-99,-99,2,16,41
27/06/2018,13,15,-99,25,30,10,-99,-99,-99,-99,43,40,-99,48,29,-99,-99,25,-99,11,27,-99,-99,3,11,30
27/06/2018,14,8,-99,21,42,8,-99,-99,-99,-99,34,43,-99,33,36,-99,-99,21,-99,26,43,-99,-99,-99,35,28
27/06/2018,15,11,-99,41,34,2,-99,-99,-99,-99,27,45,-99,23,40,-99,-99,16,-99,23,14,-99,-99,5,33,25
27/06/2018,16,13,-99,30,24,24,-99,-99,-99,-99,17,34,-99,32,36,-99,-99,8,-99,13,48,-99,-99,21,17,24
27/06/2018,17,24,-99,13,21,12,-99,-99,-99,-99,18,28,-99,20,31,-99,-99,9,-99,6,21,-99,-99,9,31,22
27/06/2018,18,16,-99,17,14,15,-99,-99,-99,-99,9,15,-99,8,17,-99,-99,8,-99,4,28,-99,-99,8,-99,12
27/06/2018,19,15,-99,11,8,7,-99,-99,-99,-99,8,9,-99,10,23,-99,-99,10,-99,7,16,-99,-99,18,21,11
27/06/2018,20,14,-99,11,12,12,-99,-99,-99,-99,11,7,-99,3,6,-99,-99,12,-99,8,13,-99,-99,14,10,18
27/06/2018,21,12,-99,8,6,15,-99,-99,-99,-99,12,9,-99,7,14,-99,-99,13,-99,12,12,-99,-99,21,10,11
27/06/2018,22,5,-99,9,11,16,-99,-99,-99,-99,15,12,-99,9,7,-99,-99,15,-99,15,9,-99,-99,30,19,12
27/06/2018,23,7,-99,11,11,15,-99,-99,-99,-99,15,6,-99,9,16,-99,-99,19,-99,12,8,-99,-99,29,14,11
27/06/2018,24,5,-99,6,8,11,-99,-99,-99,-99,7,-99,-99,3,7,-99,-99,3,-99,16,3,-99,-99,14,7,-99
28/06/2018,1,7,-99,4,7,10,-99,-99,-99,-99,7,9,-99,9,8,-99,-99,12,-99,4,8,-99,-99,3,2,-99
28/06/2018,2,5,-99,8,8,8,-99,-99,-99,-99,7,5,-99,10,5,-99,-99,9,-99,8,9,-99,-99,8,9,-99
28/06/2018,3,14,-99,11,13,8,-99,-99,-99,-99,5,12,-99,12,18,-99,-99,12,-99,11,7,-99,-99,5,11,-99
28/06/2018,4,11,-99,14,15,5,-99,-99,-99,-99,10,12,-99,14,8,-99,-99,9,-99,13,11,-99,-99,8,15,-99
28/06/2018,5,13,-99,8,11,13,-99,-99,-99,-99,12,10,-99,5,17,-99,-99,13,-99,8,14,-99,-99,8,12,-99
28/06/2018,6,17,-99,12,15,19,-99,-99,-99,-99,15,10,-99,14,18,-99,-99,7,-99,15,17,-99,-99,18,17,-99
28/06/2018,7,17,-99,19,11,11,-99,-99,-99,-99,15,9,-99,15,13,-99,-99,10,-99,14,8,-99,-99,12,10,-99
28/06/2018,8,21,-99,14,16,15,-99,-99,-99,-99,19,13,-99,11,10,-99,-99,9,-99,19,16,-99,-99,15,15,-99
28/06/2018,9,21,-99,13,16,21,-99,-99,-99,-99,-99,8,-99,19,19,-99,-99,14,-99,37,15,-99,-99,20,8,-99
28/06/2018,10,24,-99,22,15,18,-99,-99,-99,-99,-99,27,-99,17,28,-99,-99,25,-99,13,16,-99,-99,8,-99,-99
28/06/2018,11,23,-99,27,18,17,-99,-99,-99,-99,28,14,-99,-99,20,-99,-99,17,-99,24,34,-99,-99,13,-99,-99
28/06/2018,12,23,-99,23,24,17,-99,-99,-99,-99,25,14,-99,-99,26,-99,-99,25,-99,29,10,-99,-99,15,21,-99
28/06/2018,13,25,-99,21,25,14,-99,-99,-99,-99,27,37,-99,-99,31,-99,-99,15,-99,28,36,-99,-99,10,23,-99
28/06/2018,14,17,-99,29,25,9,-99,-99,-99,-99,31,39,-99,-99,24,-99,-99,16,-99,21,5,-99,-99,8,33,-99
28/06/2018,15,13,-99,22,25,19,-99,-99,-99,-99,23,34,-99,24,26,-99,-99,15,-99,36,25,-99,-99,10,17,-99
28/06/2018,16,11,-99,15,20,8,-99,-99,-99,-99,19,13,-99,20,16,-99,-99,-99,-99,10,5,-99,-99,-99,8,-99
28/06/2018,17,2,-99,9,16,5,-99,-99,-99,-99,12,-99,-99,15,5,-99,-99,9,-99,23,24,-99,-99,-99,-99,-99
28/06/2018,18,13,-99,7,13,17,-99,-99,-99,-99,8,-99,-99,13,25,-99,-99,21,-99,7,11,-99,-99,25,-99,-99
28/06/2018,19,12,-99,11,14,12,-99,-99,-99,-99,14,11,-99,18,9,-99,-99,13,-99,20,11,-99,-99,29,9,-99
28/06/2018,20,13,-99,11,13,13,-99,-99,-99,-99,16,11,-99,15,10,-99,-99,11,-99,14,11,-99,-99,19,12,-99
28/06/2018,21,13,-99,12,19,5,-99,-99,-99,-99,14,12,-99,23,11,-99,-99,17,-99,33,14,-99,-99,14,11,-99
28/06/2018,22,13,-99,16,22,13,-99,-99,-99,-99,15,18,-99,14,12,-99,-99,16,-99,15,3,-99,-99,16,9,-99
28/06/2018,23,14,-99,19,13,16,-99,-99,-99,-99,14,18,-99,26,16,-99,-99,22,-99,8,6,-99,-99,23,18,-99
28/06/2018,24,5,-99,14,18,14,-99,-99,-99,-99,17,16,-99,21,16,-99,-99,12,-99,20,11,-99,-99,23,20,-99
29/06/2018,1,8,-99,8,4,21,-99,-99,-99,-99,17,12,-99,-99,8,-99,-99,19,-99,17,8,-99,14,28,24,22
29/06/2018,2,4,-99,14,11,17,-99,-99,-99,-99,19,15,-99,4,12,-99,-99,23,-99,18,6,-99,15,15,16,22
29/06/2018,3,2,-99,12,22,20,-99,-99,-99,-99,19,17,-99,18,12,-99,-99,23,-99,19,11,-99,11,22,21,30
29/06/2018,4,2,-99,11,12,9,-99,-99,-99,-99,21,18,-99,22,20,-99,-99,18,-99,22,7,-99,13,13,18,36
29/06/2018,5,8,-99,21,17,2,-99,-99,-99,-99,24,13,-99,28,19,-99,-99,14,-99,28,4,-99,13,13,31,27
29/06/2018,6,6,-99,14,13,10,-99,-99,-99,-99,24,19,-99,31,13,-99,-99,21,-99,25,15,-99,14,22,22,37
29/06/2018,7,14,-99,11,16,7,-99,-99,-99,-99,32,25,-99,40,16,-99,-99,14,-99,27,2,-99,12,15,11,43
29/06/2018,8,22,-99,15,18,-99,-99,-99,-99,-99,35,18,-99,34,18,-99,-99,13,-99,29,-99,-99,24,13,27,57
29/06/2018,9,28,-99,27,32,23,-99,-99,-99,-99,51,32,-99,43,22,-99,-99,24,-99,41,21,-99,38,12,26,68
29/06/2018,10,36,-99,39,45,23,-99,-99,-99,-99,66,51,-99,55,42,-99,-99,26,-99,60,35,-99,48,17,69,66
29/06/2018,11,29,-99,37,45,31,-99,-99,-99,-99,58,35,-99,56,-99,-99,-99,35,-99,61,25,-99,49,18,48,74
29/06/2018,12,24,-99,25,41,23,-99,-99,-99,-99,48,17,-99,51,-99,-99,-99,37,-99,62,43,-99,46,25,42,69
29/06/2018,13,11,-99,38,40,26,-99,-99,-99,-99,52,31,-99,58,-99,-99,-99,29,-99,51,25,-99,47,10,24,68
29/06/2018,14,7,-99,34,49,19,-99,-99,-99,-99,42,40,-99,60,-99,-99,-99,33,-99,15,44,-99,53,5,30,43
29/06/2018,15,12,-99,23,38,8,-99,-99,-99,-99,28,29,-99,40,49,-99,-99,4,-99,9,30,-99,42,8,37,31
29/06/2018,16,11,-99,12,27,3,-99,-99,-99,-99,25,17,-99,23,8,-99,-99,-99,-99,32,24,-99,21,-99,6,37
29/06/2018,17,9,-99,13,22,10,-99,-99,-99,-99,31,6,-99,19,21,-99,-99,3,-99,5,2,-99,29,7,9,31
29/06/2018,18,12,-99,12,22,5,-99,-99,-99,-99,17,10,-99,22,30,-99,-99,14,-99,18,29,-99,20,19,40,42
29/06/2018,19,12,-99,4,12,22,-99,-99,-99,-99,14,5,-99,12,14,-99,-99,11,-99,7,11,-99,19,41,11,19
29/06/2018,20,14,-99,10,15,21,-99,-99,-99,-99,11,11,-99,12,14,-99,-99,5,-99,12,13,-99,18,24,6,14
29/06/2018,21,15,-99,12,13,11,-99,-99,-99,-99,15,11,-99,20,17,-99,-99,14,-99,9,14,-99,14,17,14,31
29/06/2018,22,4,-99,11,13,13,-99,-99,-99,-99,15,6,-99,6,17,-99,-99,9,-99,17,12,-99,14,14,11,30
29/06/2018,23,-99,-99,16,26,10,-99,-99,-99,-99,15,12,-99,12,15,-99,-99,11,-99,11,5,-99,19,23,14,36
29/06/2018,24,-99,-99,10,24,12,-99,-99,-99,-99,24,16,-99,20,13,-99,-99,14,-99,20,-99,-99,19,20,17,32
30/06/2018,1,-99,-99,15,14,9,-99,-99,-99,-99,23,18,-99,24,19,-99,-99,21,-99,18,3,-99,14,20,14,29
30/06/2018,2,-99,-99,18,13,3,-99,-99,-99,-99,23,11,-99,25,11,-99,-99,25,-99,18,15,-99,10,18,24,38
30/06/2018,3,-99,-99,13,15,13,-99,-99,-99,-99,21,19,-99,25,10,-99,-99,19,-99,21,19,-99,19,14,26,30
30/06/2018,4,-99,-99,10,14,7,-99,-99,-99,-99,18,13,-99,17,14,-99,-99,17,-99,24,8,-99,13,15,40,22
30/06/2018,5,-99,-99,12,19,6,-99,-99,-99,-99,17,12,-99,21,19,-99,-99,20,-99,32,14,-99,14,14,16,34
30/06/2018,6,-99,-99,13,15,12,-99,-99,-99,-99,19,5,-99,11,23,-99,-99,20,-99,34,12,-99,12,12,30,32
30/06/2018,7,-99,-99,14,17,8,-99,-99,-99,-99,21,12,-99,15,20,-99,-99,20,-99,33,8,-99,13,17,33,35
30/06/2018,8,-99,-99,16,17,13,-99,-99,-99,-99,24,17,-99,27,26,-99,-99,21,-99,22,21,-99,21,19,24,39
30/06/2018,9,-99,-99,21,24,13,-99,-99,-99,-99,31,18,-99,25,24,-99,-99,24,-99,9,10,-99,30,16,38,55
30/06/2018,10,-99,-99,27,25,23,-99,-99,-99,-99,41,11,-99,33,24,-99,-99,32,-99,39,22,-99,26,14,12,54
30/06/2018,11,-99,-99,26,30,25,-99,-99,-99,-99,50,14,-99,48,27,-99,-99,33,-99,-99,22,-99,39,21,70,41
30/06/2018,12,-99,-99,31,46,26,-99,-99,-99,-99,50,25,-99,61,31,-99,-99,21,-99,36,8,-99,45,28,29,33
30/06/2018,13,-99,-99,42,28,24,-99,-99,-99,-99,28,36,-99,60,34,-99,-99,26,-99,15,37,-99,29,28,47,24
30/06/2018,14,-99,-99,40,28,31,-99,-99,-99,-99,26,25,-99,45,33,-99,-99,26,-99,31,21,-99,34,23,32,27
30/06/2018,15,-99,-99,33,22,28,-99,-99,-99,-99,18,17,-99,33,26,-99,-99,13,-99,-99,9,-99,29,18,22,15
30/06/2018,16,-99,-99,21,14,19,-99,-99,-99,-99,12,7,-99,24,27,-99,-99,2,-99,-99,11,-99,21,8,16,15
30/06/2018,17,-99,-99,12,11,9,-99,-99,-99,-99,10,19,-99,5,6,-99,-99,11,-99,-99,23,-99,11,9,-99,21
30/06/2018,18,-99,-99,20,20,8,-99,-99,-99,-99,24,22,-99,17,18,-99,-99,23,-99,-99,11,-99,8,15,-99,21
30/06/2018,19,-99,-99,12,21,19,-99,-99,-99,-99,18,15,-99,13,21,-99,-99,22,-99,-99,16,-99,16,31,19,15
30/06/2018,20,-99,-99,17,17,17,-99,-99,-99,-99,23,17,-99,22,14,-99,-99,19,-99,-99,19,-99,13,21,20,21
30/06/2018,21,-99,-99,18,22,14,-99,-99,-99,-99,24,16,-99,29,15,-99,-99,20,-99,-99,11,-99,18,20,19,25
30/06/2018,22,-99,-99,15,15,13,-99,-99,-99,-99,26,13,-99,26,15,-99,-99,15,-99,24,12,-99,11,20,15,23
30/06/2018,23,-99,-99,20,17,16,-99,-99,-99,-99,26,17,-99,27,16,-99,-99,18,-99,30,12,-99,15,25,14,22
30/06/2018,24,-99,-99,15,17,17,-99,-99,-99,-99,26,17,-99,30,18,-99,-99,21,-99,23,14,-99,19,22,23,38
01/07/2018,1,-99,-99,13,24,11,-99,-99,-99,-99,23,19,-99,28,17,-99,-99,26,-99,22,11,-99,21,23,22,29
01/07/2018,2,-99,-99,22,20,22,-99,-99,-99,-99,23,21,-99,30,19,-99,-99,30,-99,22,13,-99,22,17,16,33
01/07/2018,3,-99,-99,15,24,15,-99,-99,-99,-99,24,20,-99,32,23,-99,-99,28,-99,23,11,-99,21,22,23,26
01/07/2018,4,-99,-99,17,23,13,-99,-99,-99,-99,28,16,-99,25,21,-99,-99,27,-99,28,6,-99,22,30,20,20
01/07/2018,5,-99,-99,18,25,16,-99,-99,-99,-99,25,18,-99,25,15,-99,-99,23,-99,14,11,-99,26,21,29,24
01/07/2018,6,-99,-99,19,24,19,-99,-99,-99,-99,23,14,-99,30,21,-99,-99,22,-99,26,13,-99,23,23,23,30
01/07/2018,7,-99,-99,18,18,16,-99,-99,-99,-99,26,21,-99,31,19,-99,-99,23,-99,34,18,-99,24,21,3,27
01/07/2018,8,-99,-99,21,20,2,-99,-99,-99,-99,29,13,-99,17,18,-99,-99,19,-99,29,19,-99,19,21,13,28
01/07/2018,9,-99,-99,18,25,22,-99,-99,-99,-99,31,18,-99,19,30,-99,-99,18,-99,26,23,-99,34,2,19,30
01/07/2018,10,-99,-99,18,27,28,-99,-99,-99,-99,29,20,-99,18,32,-99,-99,22,-99,36,28,-99,37,7,-99,25
01/07/2018,11,-99,-99,18,22,31,-99,-99,-99,-99,26,-99,-99,23,22,-99,-99,18,-99,52,34,-99,28,13,15,26
01/07/2018,12,-99,-99,19,24,26,-99,-99,-99,-99,29,28,-99,23,19,-99,-99,25,-99,20,24,-99,33,12,16,16
01/07/2018,13,-99,-99,27,30,24,-99,-99,-99,-99,26,29,-99,39,24,-99,-99,29,-99,31,-99,-99,34,17,22,21
01/07/2018,14,-99,-99,22,34,8,-99,-99,-99,-99,20,17,-99,25,27,-99,-99,21,-99,17,20,-99,25,14,19,17
01/07/2018,15,-99,-99,21,21,9,-99,-99,-99,-99,21,28,-99,32,37,-99,-99,17,-99,17,42,-99,11,15,17,23
01/07/2018,16,-99,-99,20,18,20,-99,-99,-99,-99,16,26,-99,19,15,-99,-99,20,-99,19,30,-99,23,6,9,13
01/07/2018,17,-99,-99,15,12,23,-99,-99,-99,-99,14,9,-99,13,12,-99,-99,12,-99,13,8,-99,16,16,6,14
01/07/2018,18,-99,-99,14,18,19,-99,-99,-99,-99,18,15,-99,11,8,-99,-99,27,-99,13,14,-99,7,20,37,22
01/07/2018,19,-99,-99,19,25,35,-99,-99,-99,-99,19,10,-99,22,21,-99,-99,27,-99,25,17,-99,17,39,15,22
01/07/2018,20,-99,-99,18,17,26,-99,-99,-99,-99,16,17,-99,18,20,-99,-99,22,-99,14,18,-99,16,34,12,20
01/07/2018,21,-99,-99,17,16,18,-99,-99,-99,-99,18,17,-99,12,16,-99,-99,24,-99,23,15,-99,16,28,22,18
01/07/2018,22,-99,-99,13,18,12,-99,-99,-99,-99,24,21,-99,22,16,-99,-99,20,-99,23,13,-99,23,15,10,21
01/07/2018,23,-99,-99,16,24,8,-99,-99,-99,-99,27,14,-99,18,20,-99,-99,27,-99,24,12,-99,14,35,20,18
01/07/2018,24,-99,-99,23,26,21,-99,-99,-99,-99,24,19,-99,24,23,-99,-99,25,-99,31,12,-99,18,31,15,25
02/07/2018,1,-99,-99,12,17,20,-99,-99,-99,-99,24,21,-99,21,19,-99,-99,24,-99,23,12,-99,17,25,22,23
02/07/2018,2,-99,-99,16,17,-99,-99,-99,-99,-99,22,20,-99,21,19,-99,-99,27,-99,24,12,-99,18,25,21,19
02/07/2018,3,-99,-99,19,25,24,-99,-99,-99,-99,22,20,-99,22,20,-99,-99,24,-99,24,12,-99,20,21,16,23
02/07/2018,4,-99,-99,19,23,25,-99,-99,-99,-99,25,22,-99,25,22,-99,-99,22,-99,25,9,-99,25,24,20,17
02/07/2018,5,-99,-99,18,39,21,-99,-99,-99,-99,23,25,-99,27,21,-99,-99,25,-99,23,16,-99,25,20,16,40
